Time_Start,Day_Of_Year,Latitude,Longitude,GPS_Altitude,Pressure_Altitude,Radar_Altitude,Ground_Speed,True_Air_Speed,Indicated_Air_Speed,Mach_Number,Vertical_Speed,True_Heading,Track_Angle,Drift_Angle,Pitch_Angle,Roll_Angle,Static_Air_Temp,Potential_Temp,Dew_Point,Total_Air_Temp,IR_Surf_Temp,Static_Pressure,Cabin_Pressure,Wind_Speed,Wind_Direction,U,V,Solar_Zenith_Angle,Aircraft_Sun_Elevation,Sun_Azimuth,Aircraft_Sun_Azimuth,Mixing_Ratio,Part_Press_Water_Vapor,Sat_Vapor_Press_H2O,Sat_Vapor_Press_Ice,Relative_Humidity
43591,32,36.3888893,-74.5175553,7731.9,25054,-7777,187.43,312.88,211.1,0.517,-0.7,118.94,110.92,-8,0.95,-0.55,-31.23,320.23,-56.47,-18.31,-9999,375.12,843.6,35.9,252.3,34.2,10.9,89.8,-0.3,111.7,-7.2,0.05,0.03,0.46,0.34,6.63
43592,32,36.3882877,-74.5156055,7730.9,25057,-7777,187.54,311.62,210,0.512,-1.4,119.04,110.91,-8.1,0.89,0.68,-31.07,320.45,-56.45,-18.36,-9999,375.07,843.6,36.7,252.7,35,10.9,89.8,-0.3,111.7,-7.3,0.05,0.03,0.47,0.34,6.54
43593,32,36.3876838,-74.5136551,7729.4,25039,-7777,187.59,311.62,210.4,0.513,-1.4,118.99,110.97,-8,1.09,1.91,-31.16,320.26,-56.44,-18.41,-9999,375.37,843.7,36.5,253.2,34.9,10.5,89.8,-0.7,111.7,-7.3,0.05,0.03,0.46,0.34,6.61
43594,32,36.3870794,-74.5117059,7728.4,25031,-7777,187.6,311.88,211.5,0.515,-0.9,119.1,111.02,-8.1,1.23,1.77,-31.23,320.13,-56.41,-18.41,-9999,375.5,843.6,36.5,252.9,34.9,10.7,89.8,-0.7,111.7,-7.3,0.05,0.03,0.46,0.34,6.68
43595,32,36.3864715,-74.5097573,7727.5,25034,-7777,187.6,312.44,211.1,0.515,-0.8,119.12,111.12,-8,1.31,1.26,-31.24,320.14,-56.41,-18.41,-9999,375.45,843.7,36.2,252.9,34.6,10.6,89.8,-0.8,111.7,-7.5,0.05,0.03,0.46,0.34,6.68
43596,32,36.3858618,-74.5078098,7727,25033,-7777,187.61,312.31,212.2,0.515,-0.4,118.67,111.19,-7.5,1.3,1.3,-31.23,320.15,-56.41,-18.41,-9999,375.46,843.6,35.2,254.7,34,9.3,89.8,-0.8,111.7,-7.2,0.05,0.03,0.46,0.34,6.67
43597,32,36.3852528,-74.5058618,7726.3,25037,-7777,187.63,311.25,209.5,0.51,-0.7,118.47,111.17,-7.3,1.55,0.64,-30.99,320.48,-56.41,-18.42,-9999,375.4,843.6,35.3,255.9,34.2,8.6,89.8,-1,111.7,-6.8,0.05,0.03,0.47,0.35,6.52
43598,32,36.3846431,-74.5039143,7726.1,25028,-7777,187.62,312.44,211.8,0.517,-0.1,118.2,111.2,-7,1.28,0.19,-31.33,319.99,-56.39,-18.41,-9999,375.55,843.7,34.2,256.3,33.2,8.1,89.7,-1,111.7,-6.7,0.05,0.03,0.46,0.34,6.76
43599,32,36.3840335,-74.5019668,7726.2,25032,-7777,187.62,315.94,215.8,0.525,0.7,117.81,111.13,-6.7,1.54,0.86,-31.71,319.51,-56.41,-18.4,-9999,375.48,843.5,32.3,255.3,31.2,8.2,89.7,-1,111.7,-6.2,0.05,0.03,0.44,0.32,6.98
43600,32,36.3834256,-74.5000182,7727.2,25028,-7777,187.6,316.88,214.5,0.522,0.9,117.96,111.09,-6.9,1.37,0.77,-31.47,319.81,-56.43,-18.3,-9999,375.55,843.4,32.3,253.9,31,9,89.7,-1,111.7,-6.2,0.05,0.03,0.45,0.33,6.81
43601,32,36.3828183,-74.4980695,7728.2,25030,-7777,187.58,315.69,214.1,0.52,0.9,118.25,111.06,-7.2,1.24,0.7,-31.35,319.97,-56.43,-18.26,-9999,375.51,843.7,33.4,253.5,32,9.5,89.7,-0.7,111.7,-6.4,0.05,0.03,0.45,0.33,6.74
43602,32,36.3822115,-74.4961215,7728.9,25030,-7777,187.58,315.81,214.9,0.527,0.7,118.65,111.05,-7.6,1.2,1.07,-31.6,319.64,-56.43,-18.2,-9999,375.51,843.7,34.1,252.1,32.4,10.5,89.7,-0.7,111.7,-6.8,0.05,0.03,0.44,0.33,6.9
43603,32,36.3816047,-74.4941729,7729.5,25042,-7777,187.58,317.19,215.3,0.523,0.7,119.01,111.06,-8,1.15,1.01,-31.4,319.95,-56.43,-18.15,-9999,375.32,843.7,34.4,250.1,32.3,11.7,89.7,-0.6,111.7,-7.2,0.05,0.03,0.45,0.33,6.77
43604,32,36.3809968,-74.4922254,7730.3,25045,-7777,187.54,318.56,216.8,0.528,0.7,119.28,111.13,-8.1,1.13,0.58,-31.62,319.67,-56.43,-18.15,-9999,375.27,843.8,34.3,248.6,31.9,12.5,89.7,-0.6,111.7,-7.5,0.05,0.03,0.44,0.32,6.91
43605,32,36.3803861,-74.490279,7731.1,25042,-7777,187.55,318.81,216,0.527,0.7,119.02,111.2,-7.8,1.06,0.47,-31.6,319.69,-56.43,-18.2,-9999,375.32,843.7,33.6,249.5,31.5,11.8,89.7,-0.4,111.7,-7.4,0.05,0.03,0.44,0.33,6.9
43606,32,36.3797753,-74.4883327,7731.5,25038,-7777,187.55,318.62,215.7,0.525,0.4,118.58,111.19,-7.4,1.12,0.44,-31.58,319.7,-56.43,-18.25,-9999,375.38,843.7,32.7,251.1,30.9,10.6,89.7,-0.4,111.7,-7,0.05,0.03,0.44,0.33,6.89
43607,32,36.3791657,-74.4863852,7731.7,25041,-7777,187.6,317.75,214.6,0.524,0.2,118.46,111.13,-7.3,1.09,-0.17,-31.5,319.82,-56.42,-18.25,-9999,375.33,843.7,32.9,251.8,31.3,10.3,89.7,-0.4,111.7,-6.7,0.05,0.03,0.45,0.33,6.84
43608,32,36.3785583,-74.4844366,7732.1,25040,-7777,187.64,317.44,214.7,0.521,0.1,118.5,111.07,-7.4,1.11,-0.12,-31.37,319.98,-56.43,-18.26,-9999,375.35,843.6,33.3,251.6,31.6,10.5,89.7,-0.4,111.7,-6.7,0.05,0.03,0.45,0.33,6.75
43609,32,36.3779527,-74.4824868,7732.3,25038,-7777,187.65,317.62,215.2,0.524,0.3,118.57,111.05,-7.5,1.11,0.55,-31.53,319.76,-56.44,-18.25,-9999,375.38,843.6,33.4,251.2,31.6,10.8,89.7,-0.5,111.8,-6.8,0.05,0.03,0.45,0.33,6.85
43610,32,36.3773454,-74.4805376,7732.4,25046,-7777,187.65,317.38,214.3,0.522,0.1,118.37,111.08,-7.3,1.09,1.14,-31.47,319.88,-56.44,-18.3,-9999,375.25,843.7,33,252.2,31.4,10.1,89.7,-0.5,111.8,-6.7,0.05,0.03,0.45,0.33,6.8
43611,32,36.3767363,-74.478589,7732.4,25045,-7777,187.66,316.94,214.8,0.523,0,118.27,111.11,-7.2,1.09,1.45,-31.52,319.81,-56.44,-18.3,-9999,375.27,843.5,32.9,253,31.5,9.6,89.7,-0.6,111.8,-6.6,0.05,0.03,0.45,0.33,6.84
43612,32,36.3761273,-74.4766409,7732.7,25050,-7777,187.65,317.25,215.1,0.524,0.3,118.24,111.15,-7.1,1.07,1.45,-31.55,319.79,-56.41,-18.3,-9999,375.19,843.7,32.6,253.1,31.2,9.5,89.7,-0.5,111.8,-6.5,0.05,0.03,0.45,0.33,6.88
43613,32,36.3755176,-74.4746934,7733.3,25049,-7777,187.65,317.31,215.4,0.526,0.6,118.17,111.18,-7,1.04,1.1,-31.65,319.65,-56.42,-18.3,-9999,375.2,843.7,32.4,253.4,31,9.3,89.7,-0.5,111.8,-6.4,0.05,0.03,0.44,0.32,6.94
43614,32,36.3749069,-74.472746,7733.9,25048,-7777,187.67,318.12,215.6,0.524,0.4,118.13,111.19,-6.9,1.01,1.49,-31.58,319.74,-56.39,-18.3,-9999,375.22,843.7,32,253.1,30.6,9.3,89.7,-0.5,111.8,-6.4,0.05,0.03,0.44,0.33,6.92
43615,32,36.3742961,-74.4707985,7734.2,25050,-7777,187.65,318.56,217.1,0.528,0.5,118.42,111.24,-7.2,0.91,2.17,-31.76,319.51,-56.4,-18.3,-9999,375.19,843.9,32.4,252,30.8,10,89.7,-0.5,111.8,-6.6,0.05,0.03,0.44,0.32,7.03
43616,32,36.373683,-74.4688521,7734.7,25055,-7777,187.66,319,217.2,0.527,0.5,118.65,111.33,-7.3,0.83,1.82,-31.67,319.65,-56.4,-18.25,-9999,375.1,843.7,32.5,251.3,30.8,10.4,89.7,-0.5,111.8,-6.8,0.05,0.03,0.44,0.32,6.97
43617,32,36.3730677,-74.4669075,7735.1,25052,-7777,187.67,318.44,215.8,0.524,0.2,118.65,111.41,-7.2,0.89,1.33,-31.52,319.84,-56.39,-18.25,-9999,375.15,843.7,32.5,252,30.9,10,89.7,-0.3,111.8,-6.9,0.05,0.03,0.45,0.33,6.88
43618,32,36.3724506,-74.4649629,7735.4,25059,-7777,187.76,317.19,213.9,0.52,0.2,118.62,111.4,-7.2,0.82,0.55,-31.4,320.02,-56.4,-18.31,-9999,375.04,843.8,33,253,31.6,9.6,89.7,-0.3,111.8,-6.8,0.05,0.03,0.45,0.33,6.79
43619,32,36.3718347,-74.4630166,7735.6,25054,-7777,187.83,315.88,213.2,0.521,0.3,118.84,111.39,-7.4,0.96,0.24,-31.47,319.91,-56.37,-18.36,-9999,375.12,843.5,34,253.1,32.5,9.9,89.6,-0.2,111.8,-7,0.05,0.03,0.45,0.33,6.86
43620,32,36.3712187,-74.4610691,7735.6,25058,-7777,187.9,314.31,213.8,0.52,-0.3,118.85,111.4,-7.4,0.9,0.54,-31.41,320,-56.38,-18.36,-9999,375.06,843.7,34.6,254.2,33.3,9.4,89.6,-0.2,111.8,-7.1,0.05,0.03,0.45,0.33,6.82
43621,32,36.3706011,-74.4591216,7735.2,25060,-7777,187.99,314.31,213.1,0.518,-0.3,118.7,111.38,-7.3,0.89,0.57,-31.36,320.07,-56.37,-18.41,-9999,375.02,843.7,34.4,254.7,33.2,9.1,89.6,-0.2,111.8,-6.9,0.05,0.03,0.45,0.33,6.79
43622,32,36.3699846,-74.457173,7734.9,25056,-7777,188.08,313.25,211.1,0.513,-0.5,118.96,111.35,-7.6,0.89,0.14,-31.17,320.31,-56.39,-18.41,-9999,375.09,843.6,35.5,254.4,34.2,9.5,89.6,-0.2,111.8,-7.1,0.05,0.03,0.46,0.34,6.66
43623,32,36.3693687,-74.4552226,7734.4,25056,-7777,188.18,312.94,211.9,0.519,-0.4,119.18,111.31,-7.9,0.91,0.01,-31.42,319.98,-56.4,-18.41,-9999,375.09,843.5,36.2,253.8,34.8,10.1,89.6,-0.1,111.8,-7.3,0.05,0.03,0.45,0.33,6.81
43624,32,36.3687527,-74.4532711,7733.9,25043,-7777,188.26,313.62,212.5,0.516,-0.5,119.21,111.33,-7.9,1.03,0.23,-31.25,320.15,-56.38,-18.36,-9999,375.3,843.5,36,253.5,34.5,10.2,89.6,-0.1,111.8,-7.4,0.05,0.03,0.46,0.34,6.71
43625,32,36.3681362,-74.4513191,7733.5,25049,-7777,188.32,313.75,213.9,0.521,-0.2,119.15,111.32,-7.8,1.08,0.45,-31.5,319.85,-56.39,-18.35,-9999,375.2,843.4,35.9,253.6,34.4,10.1,89.6,-0.4,111.8,-7.3,0.05,0.03,0.45,0.33,6.87
43626,32,36.3675197,-74.4493664,7733.1,25045,-7777,188.36,314.62,214.4,0.522,-0.7,118.99,111.33,-7.7,1,0.66,-31.53,319.79,-56.38,-18.35,-9999,375.27,843.7,35.3,253.7,33.9,9.9,89.6,-0.4,111.8,-7.2,0.05,0.03,0.45,0.33,6.9
43627,32,36.3669027,-74.4474138,7732.6,25051,-7777,188.4,315.62,214.6,0.523,-0.3,118.91,111.34,-7.6,1.1,0.66,-31.49,319.88,-56.39,-18.25,-9999,375.17,843.7,34.8,253.4,33.3,9.9,89.6,-0.4,111.8,-7.1,0.05,0.03,0.45,0.33,6.86
43628,32,36.3662856,-74.4454606,7732.7,25038,-7777,188.43,316.81,214.2,0.523,0.4,118.8,111.34,-7.5,1.13,0.15,-31.41,319.92,-56.37,-18.2,-9999,375.38,843.6,34.2,253.1,32.7,9.9,89.6,-0.4,111.8,-7,0.05,0.03,0.45,0.33,6.83
43629,32,36.3656685,-74.4435068,7733.4,25051,-7777,188.49,316.56,213.9,0.52,0.8,118.55,111.31,-7.2,0.93,0.12,-31.29,320.13,-56.38,-18.21,-9999,375.17,843.6,33.9,254,32.6,9.3,89.6,-0.2,111.8,-6.8,0.05,0.03,0.46,0.34,6.74
43630,32,36.3650531,-74.4415513,7734.2,25054,-7777,188.58,315.38,213.8,0.52,0.7,118.55,111.25,-7.3,0.84,0.32,-31.23,320.23,-56.38,-18.16,-9999,375.12,843.7,34.5,254.5,33.2,9.2,89.6,-0.2,111.8,-6.7,0.05,0.03,0.46,0.34,6.7
43631,32,36.3644378,-74.4395946,7734.5,25045,-7777,188.66,315.25,213.3,0.52,0.2,118.57,111.26,-7.3,0.83,0.83,-31.12,320.34,-56.42,-18.06,-9999,375.27,843.7,34.6,254.6,33.4,9.2,89.6,-0.1,111.8,-6.8,0.05,0.03,0.46,0.34,6.6
43632,32,36.3638219,-74.437638,7734.6,25047,-7777,188.7,317.38,215.8,0.526,-0.1,118.64,111.26,-7.4,0.75,0.74,-31.37,320.02,-56.39,-18,-9999,375.24,843.6,34,253.2,32.5,9.8,89.6,-0.1,111.8,-6.8,0.05,0.03,0.45,0.33,6.78
43633,32,36.3632048,-74.4356813,7734.6,25047,-7777,188.74,319.12,217,0.527,-0.1,118.55,111.3,-7.2,0.78,0.46,-31.44,319.92,-56.41,-18,-9999,375.24,843.7,33.1,252.6,31.6,9.9,89.6,0,111.8,-6.8,0.05,0.03,0.45,0.33,6.81
43634,32,36.3625883,-74.4337235,7734.6,25038,-7777,188.79,320.19,218.1,0.528,0.3,118.55,111.28,-7.3,0.89,1.18,-31.59,319.69,-56.39,-18.1,-9999,375.38,843.7,32.9,251.9,31.3,10.2,89.6,0,111.8,-6.7,0.05,0.03,0.44,0.33,6.92
43635,32,36.3619712,-74.4317657,7734.9,25050,-7777,188.83,319.5,215.8,0.523,0.3,118.63,111.3,-7.3,0.89,1.26,-31.38,320.01,-56.39,-18.15,-9999,375.19,843.7,33.3,252.2,31.7,10.2,89.6,-0.2,111.8,-6.7,0.05,0.03,0.45,0.33,6.79
43636,32,36.361353,-74.4298079,7735.2,25056,-7777,188.87,318.56,215,0.523,0.1,118.69,111.34,-7.3,0.76,0.31,-31.43,319.97,-56.41,-18.2,-9999,375.09,843.6,33.6,252.8,32.1,9.9,89.6,-0.2,111.8,-6.9,0.05,0.03,0.45,0.33,6.81
43637,32,36.3607399,-74.4278696,7735,25047,-7777,188.93,318.06,216.8,0.527,-0.2,118.59,111.33,-7.3,0.8,0.23,-31.67,319.61,-56.41,-18.25,-9999,375.24,843.5,33.7,253.5,32.3,9.6,89.6,0,111.9,-6.7,0.05,0.03,0.44,0.32,6.96
43638,32,36.360116,-74.4258912,7734.5,25040,-7777,188.99,317.25,215.9,0.526,-0.8,118.55,111.3,-7.3,0.92,0.62,-31.64,319.63,-56.42,-18.3,-9999,375.35,843.7,34,254,32.7,9.4,89.6,0,111.9,-6.7,0.05,0.03,0.44,0.32,6.93
43639,32,36.3594989,-74.4239311,7733.8,25048,-7777,189.06,317.56,214.8,0.521,-0.7,118.76,111.25,-7.5,0.85,0.62,-31.43,319.93,-56.41,-18.3,-9999,375.22,843.7,34.5,253,33,10.1,89.6,-0.1,111.9,-6.8,0.05,0.03,0.45,0.33,6.81
43640,32,36.3588818,-74.4219699,7733.4,25042,-7777,189.12,317.19,215.4,0.521,-0.4,119.08,111.26,-7.8,0.92,0.49,-31.45,319.89,-56.42,-18.3,-9999,375.32,843.7,35.3,252.3,33.6,10.7,89.5,-0.1,111.9,-7.1,0.05,0.03,0.45,0.33,6.81
43641,32,36.3582642,-74.4200086,7733.1,25039,-7777,189.17,317.12,215.8,0.525,-0.2,119.26,111.25,-8,1.02,0.56,-31.63,319.64,-56.41,-18.3,-9999,375.37,843.5,35.8,251.8,34,11.2,89.5,-0.2,111.9,-7.3,0.05,0.03,0.44,0.32,6.93
43642,32,36.3576465,-74.4180463,7733,25049,-7777,189.22,316.5,214.1,0.52,0,119.5,111.26,-8.2,0.96,0.01,-31.38,320,-56.4,-18.31,-9999,375.2,843.5,36.5,251.5,34.6,11.6,89.5,-0.2,111.9,-7.6,0.05,0.03,0.45,0.33,6.78
43643,32,36.3570289,-74.4160839,7732.8,25047,-7777,189.26,316.5,215.4,0.523,-0.4,119.42,111.25,-8.2,0.98,-0.31,-31.52,319.81,-56.4,-18.3,-9999,375.24,843.6,36.4,251.8,34.6,11.4,89.5,-0.1,111.9,-7.6,0.05,0.03,0.45,0.33,6.87
43644,32,36.3564124,-74.4141203,7732.4,25034,-7777,189.33,317.38,216.2,0.526,-0.3,119.32,111.22,-8.1,1.02,-0.14,-31.6,319.65,-56.38,-18.25,-9999,375.45,843.7,36,251.5,34.1,11.4,89.5,-0.1,111.9,-7.5,0.05,0.03,0.44,0.33,6.94
43645,32,36.3557964,-74.4121557,7732.2,25037,-7777,189.37,317.69,214.6,0.522,-0.2,119.13,111.19,-7.9,1.06,0.19,-31.4,319.93,-56.38,-18.2,-9999,375.4,843.6,35.6,251.8,33.8,11.1,89.5,-0.2,111.9,-7.3,0.05,0.03,0.45,0.33,6.81
43646,32,36.3551811,-74.4101904,7731.6,25041,-7777,189.39,317.25,214.6,0.524,-0.9,119.06,111.17,-7.9,1.03,0.9,-31.36,320.01,-56.39,-18.1,-9999,375.33,843.5,35.7,252.2,34,10.9,89.5,-0.2,111.9,-7.2,0.05,0.03,0.45,0.33,6.77
43647,32,36.3545646,-74.4082258,7731,25037,-7777,189.41,316.94,213.9,0.52,-0.6,118.9,111.22,-7.7,1.14,0.75,-31.19,320.22,-56.39,-18.11,-9999,375.4,843.7,35.3,253.2,33.8,10.2,89.5,-0.3,111.9,-7.1,0.05,0.03,0.46,0.34,6.66
43648,32,36.3539475,-74.4062611,7730.6,25046,-7777,189.43,315.69,214.2,0.521,-0.4,118.59,111.23,-7.4,1.18,0.31,-31.26,320.16,-56.37,-18.1,-9999,375.25,843.7,35.2,255,34,9.1,89.5,-0.3,111.9,-6.8,0.05,0.03,0.46,0.34,6.72
43649,32,36.3533304,-74.4042958,7730.4,25029,-7777,189.47,315.81,213.4,0.519,-0.3,118.38,111.19,-7.2,1.17,0.11,-31.18,320.2,-56.39,-18.16,-9999,375.53,843.7,34.8,255.5,33.7,8.7,89.5,-0.2,111.9,-6.5,0.05,0.03,0.46,0.34,6.66
43650,32,36.3527151,-74.4023294,7730.4,25042,-7777,189.51,316.06,215.1,0.521,0.3,118.28,111.14,-7.1,1.11,0.2,-31.24,320.16,-56.38,-18.1,-9999,375.32,843.6,34.7,255.5,33.6,8.7,89.5,-0.2,111.9,-6.4,0.05,0.03,0.46,0.34,6.71
43651,32,36.3521003,-74.4003625,7730.7,25032,-7777,189.56,316.06,214.1,0.52,0.3,118.16,111.11,-7.1,1.13,0.5,-31.2,320.18,-56.36,-18.11,-9999,375.48,843.6,34.5,255.8,33.4,8.5,89.5,-0.3,111.9,-6.3,0.05,0.03,0.46,0.34,6.69
43652,32,36.3514861,-74.3983938,7731.2,25029,-7777,189.61,315.56,213.6,0.52,0.3,118.36,111.06,-7.3,1.09,0.13,-31.15,320.23,-56.38,-18.06,-9999,375.53,843.8,35.2,255.3,34,8.9,89.5,-0.3,111.9,-6.4,0.05,0.03,0.46,0.34,6.65
43653,32,36.3508724,-74.3964251,7731.6,25029,-7777,189.61,317,218.2,0.53,0.6,118.5,111.07,-7.4,1.06,0.23,-31.57,319.68,-56.38,-18,-9999,375.53,843.5,35,254,33.6,9.6,89.5,-0.2,111.9,-6.6,0.05,0.03,0.44,0.33,6.92
43654,32,36.3502582,-74.394457,7732.4,25034,-7777,189.61,320.5,218.3,0.531,1.1,118.31,111.1,-7.2,1.11,0.95,-31.67,319.57,-56.37,-18.05,-9999,375.45,843.6,33.3,252.6,31.8,10,89.5,-0.2,111.9,-6.5,0.05,0.03,0.44,0.32,6.99
43655,32,36.3496434,-74.3924889,7733.4,25034,-7777,189.59,321.38,217.3,0.528,0.8,118.1,111.11,-7,1.05,0.83,-31.51,319.78,-56.38,-18.05,-9999,375.45,843.3,32.5,252.8,31,9.6,89.5,-0.2,111.9,-6.3,0.05,0.03,0.45,0.33,6.88
43656,32,36.3490298,-74.3905208,7734.1,25038,-7777,189.59,321.75,218.9,0.534,0.6,118.38,111.07,-7.3,0.92,0.32,-31.74,319.49,-56.38,-17.99,-9999,375.38,843.4,33,251.4,31.3,10.5,89.5,-0.2,111.9,-6.3,0.05,0.03,0.44,0.32,7.03
43657,32,36.3484162,-74.3885521,7734.7,25034,-7777,189.61,321.56,219.1,0.533,0.5,118.25,111.1,-7.2,0.87,0.53,-31.72,319.5,-56.37,-17.99,-9999,375.45,843.6,32.8,252.1,31.2,10.1,89.5,0.1,111.9,-6.4,0.05,0.03,0.44,0.32,7.03
43658,32,36.347802,-74.3865834,7735.4,25034,-7777,189.62,322.88,219.1,0.535,0.8,118.22,111.06,-7.2,0.88,0.47,-31.75,319.46,-56.36,-17.94,-9999,375.45,843.6,32.3,251.2,30.6,10.4,89.5,0.1,111.9,-6.3,0.05,0.03,0.44,0.32,7.06
43659,32,36.3471889,-74.3846147,7736,25042,-7777,189.62,323.56,220.7,0.536,0.6,118.42,111.05,-7.4,0.89,0.58,-31.77,319.47,-56.36,-17.89,-9999,375.32,843.7,32.5,250.1,30.6,11.1,89.5,0,111.9,-6.4,0.05,0.03,0.44,0.32,7.07
43660,32,36.3465753,-74.3826461,7736.7,25034,-7777,189.6,323.94,220.1,0.535,0.8,118.35,111.09,-7.3,0.89,1.34,-31.71,319.52,-56.34,-17.89,-9999,375.45,843.6,32.1,250.2,30.2,10.9,89.5,0,111.9,-6.5,0.05,0.03,0.44,0.32,7.05
43661,32,36.3459605,-74.3806785,7737.6,25037,-7777,189.59,323.5,219.4,0.532,1,118.27,111.14,-7.1,0.86,1.4,-31.62,319.64,-56.35,-17.94,-9999,375.4,843.5,32,250.9,30.2,10.5,89.4,-0.1,111.9,-6.4,0.05,0.03,0.44,0.33,6.98
43662,32,36.3453445,-74.378711,7738.7,25044,-7777,189.6,323.25,219,0.533,1.2,118.35,111.17,-7.2,0.7,0.99,-31.64,319.64,-56.32,-17.94,-9999,375.28,843.7,32.2,251,30.4,10.5,89.4,-0.1,111.9,-6.4,0.05,0.03,0.44,0.32,7.02
43663,32,36.3447275,-74.376744,7739.9,25056,-7777,189.66,322.88,218.4,0.531,1.1,118.3,111.2,-7.1,0.57,0.66,-31.56,319.8,-56.32,-17.95,-9999,375.09,843.7,32.2,251.6,30.6,10.2,89.4,0.3,111.9,-6.4,0.05,0.03,0.45,0.33,6.96
43664,32,36.344111,-74.3747759,7740.9,25066,-7777,189.73,321.75,217.8,0.53,0.6,118.37,111.15,-7.2,0.57,0.07,-31.59,319.8,-56.31,-18,-9999,374.92,843.5,32.9,252,31.3,10.2,89.4,0.3,112,-6.4,0.05,0.03,0.44,0.33,6.99
43665,32,36.3434956,-74.3728061,7741.1,25068,-7777,189.83,321.06,217.6,0.529,-0.4,118.53,111.1,-7.4,0.46,-0.64,-31.53,319.89,-56.3,-18,-9999,374.89,843.7,33.7,251.8,32,10.5,89.4,0.6,112,-6.5,0.05,0.03,0.45,0.33,6.96
43666,32,36.342882,-74.370834,7740.8,25064,-7777,189.96,320.56,216.9,0.527,-0.4,118.69,111.01,-7.7,0.49,-0.55,-31.43,320,-56.3,-18,-9999,374.96,843.5,34.5,251.3,32.7,11.1,89.4,0.6,112,-6.6,0.05,0.03,0.45,0.33,6.9
43667,32,36.3422689,-74.3688607,7740.1,25056,-7777,190.06,318.75,215,0.524,-0.9,118.75,111.02,-7.7,0.61,0.48,-31.26,320.2,-56.28,-18,-9999,375.09,843.5,35.3,252.4,33.6,10.7,89.4,0.4,112,-6.8,0.05,0.03,0.46,0.34,6.8
43668,32,36.3416541,-74.3668869,7739.1,25056,-7777,190.13,318.81,216.4,0.528,-0.9,118.55,111.04,-7.5,0.61,1.06,-31.5,319.87,-56.29,-18.05,-9999,375.09,843.7,34.9,253.2,33.4,10.1,89.4,0.4,112,-6.6,0.05,0.03,0.45,0.33,6.95
43669,32,36.3410388,-74.3649119,7738.5,25050,-7777,190.23,319.5,217.6,0.529,-0.4,118.58,111.05,-7.5,0.62,1.09,-31.52,319.83,-56.27,-18,-9999,375.19,843.5,34.8,252.8,33.2,10.3,89.4,0.2,112,-6.6,0.05,0.03,0.45,0.33,6.98
43670,32,36.3404228,-74.3629369,7738.2,25049,-7777,190.28,320.12,217.7,0.529,-0.2,118.72,111.09,-7.6,0.73,0.62,-31.49,319.87,-56.27,-17.95,-9999,375.2,843.4,34.8,252.1,33.1,10.7,89.4,0.2,112,-6.8,0.05,0.03,0.45,0.33,6.96
43671,32,36.3398075,-74.3609613,7738.1,25054,-7777,190.35,320.25,216.8,0.526,-0.2,118.75,111.06,-7.7,0.71,0.16,-31.26,320.19,-56.24,-17.85,-9999,375.12,843.6,34.9,251.9,33.2,10.8,89.4,0.3,112,-6.7,0.05,0.03,0.46,0.34,6.83
43672,32,36.3391915,-74.3589846,7737.8,25053,-7777,190.42,319.88,215.8,0.526,-0.4,118.66,111.07,-7.6,0.74,0.03,-31.23,320.23,-56.24,-17.85,-9999,375.14,843.7,34.9,252.5,33.3,10.5,89.4,0.3,112,-6.8,0.05,0.03,0.46,0.34,6.81
43673,32,36.3385756,-74.3570073,7737.1,25049,-7777,190.51,316.75,213.5,0.521,-0.9,118.26,111.05,-7.2,0.69,-0.35,-31.02,320.48,-56.23,-17.9,-9999,375.2,843.7,35.4,255.7,34.3,8.7,89.4,0.4,112,-6.4,0.05,0.03,0.47,0.35,6.69
43674,32,36.3379603,-74.3550278,7736.3,25048,-7777,190.64,317.06,214.8,0.521,-0.5,118.03,110.97,-7.1,0.75,-0.64,-31.06,320.43,-56.24,-17.9,-9999,375.22,843.6,35.1,256.1,34.1,8.4,89.4,0.4,112,-6.1,0.05,0.03,0.47,0.34,6.7
43675,32,36.3373472,-74.3530459,7735.8,25042,-7777,190.76,318.19,215.6,0.526,-0.4,118,110.88,-7.1,0.89,-0.66,-31.3,320.08,-56.23,-17.9,-9999,375.32,843.6,34.8,255.3,33.7,8.8,89.4,0.2,112,-6,0.05,0.03,0.46,0.34,6.87
43676,32,36.3367364,-74.3510623,7735.4,25051,-7777,190.84,317.69,214.7,0.523,-0.3,118,110.81,-7.2,0.79,0.01,-31.16,320.31,-56.22,-17.9,-9999,375.17,843.7,35.2,255.4,34.1,8.9,89.4,0.2,112,-6,0.05,0.03,0.46,0.34,6.79
43677,32,36.3361256,-74.3490782,7735.1,25030,-7777,190.85,321.75,220.3,0.535,-0.3,117.94,110.82,-7.1,0.87,0.78,-31.64,319.59,-56.22,-17.84,-9999,375.51,843.6,33.6,253.2,32.2,9.7,89.4,0.1,112,-6,0.05,0.03,0.44,0.32,7.1
43678,32,36.3355149,-74.347094,7735.1,25032,-7777,190.83,324,221.2,0.536,0.3,117.97,110.83,-7.1,0.92,1.05,-31.72,319.5,-56.22,-17.84,-9999,375.48,843.5,32.8,251.7,31.1,10.3,89.4,0.1,112,-5.9,0.05,0.03,0.44,0.32,7.16
