Time_Start,Day_Of_Year,Latitude,Longitude,GPS_Altitude,Pressure_Altitude,Ground_Speed,True_Air_Speed,Mach_Number,Vertical_Speed,True_Heading,Track_Angle,Drift_Angle,Pitch_Angle,Roll_Angle,Static_Air_Temp,Potential_Temp,Total_Air_Temp,Static_Pressure,Cabin_Pressure,Wind_Speed,Wind_Direction,Solar_Zenith_Angle,Aircraft_Sun_Elevation,Sun_Azimuth,Aircraft_Sun_Azimuth
46750,32,35.8833244,-74.2386469,19856.3,64817,191.2,381.96,0.676,0.5,290.47,289.4,-1.2,1.84,-0.27,-63,477.1,-43.8,56.9,308.2,6.4,324.3,79.8,12.3,120,-170.3
46751,32,35.883896,-74.2407769,19858.1,64830,191.1,381.77,0.676,0.5,290.45,289.4,-1.2,1.77,-0.29,-63,477.1,-43.8,56.9,310.4,6.4,323.7,79.8,12.2,120,-170.2
46752,32,35.8844671,-74.2425649,19860,64840,190.9,381.77,0.677,0.5,290.42,289.4,-1.1,1.69,-0.34,-63.1,477.1,-43.8,56.8,310.4,6.5,322,79.8,12.1,120,-170.2
46753,32,35.8850378,-74.2446975,19861.8,64850,190.9,381.77,0.676,0.4,290.38,289.4,-1.1,1.61,-0.4,-63.1,477.1,-43.9,56.8,310.5,6.4,320.9,79.8,12.1,120,-170.2
46754,32,35.885608,-74.2464878,19863.4,64852,190.7,381.19,0.675,0.3,290.35,289.4,-1.1,1.54,-0.38,-62.9,477.5,-43.8,56.8,309.1,6.3,320.6,79.8,12,120,-170.2
46755,32,35.8861777,-74.2486223,19864.8,64855,190.7,380.99,0.675,0.3,290.34,289.4,-1.1,1.42,-0.39,-63.1,477.1,-44,56.8,309.6,6.2,320.8,79.8,11.9,120,-170.1
46756,32,35.8867496,-74.2504121,19865.8,64865,190.6,380.8,0.675,0.1,290.34,289.4,-1.1,1.26,-0.43,-63.1,477.1,-44,56.8,308.9,6.2,320.8,79.8,11.7,120,-170.2
46757,32,35.8873186,-74.2525476,19866.4,64865,190.5,384.69,0.682,0,290.35,289.4,-1.1,1.04,-0.31,-63.5,476.2,-44,56.8,309.4,8.1,313.4,79.8,11.5,120,-170.2
46758,32,35.8878876,-74.254683,19866.6,64875,190.6,380.6,0.674,-0.1,290.36,289.4,-1.1,0.91,0.07,-63.1,477.3,-44,56.7,310.9,6.1,321.8,79.8,11.3,120,-170.1
46759,32,35.8884568,-74.2564745,19866.5,64872,190.7,380.8,0.675,-0.3,290.42,289.4,-1.2,0.74,-0.31,-63.2,477.1,-44.1,56.7,311,6.2,323.4,79.8,11.2,120,-170.2
46760,32,35.8890265,-74.2586082,19865.7,64872,190.8,381.58,0.676,-0.4,290.45,289.4,-1.2,0.64,-0.47,-63.2,477.1,-44,56.7,311,6.5,322.7,79.8,11.1,120,-170.3
46761,32,35.8895962,-74.2603975,19864.4,64862,190.9,380.22,0.673,-0.5,290.47,289.4,-1.2,0.73,-0.42,-63,477.3,-43.9,56.8,311.5,5.9,327.5,79.8,11.2,120,-170.3
46762,32,35.890166,-74.2625288,19862.6,64852,191,381.38,0.675,-0.5,290.48,289.4,-1.2,0.69,-0.2,-63,477.3,-43.9,56.8,310.3,6.4,325,79.8,11.1,120,-170.3
46763,32,35.8907362,-74.2646591,19860.8,64847,191.1,381.38,0.676,-0.6,290.51,289.4,-1.3,0.74,-0.24,-63.1,477.1,-43.9,56.8,310.4,6.3,326.3,79.8,11.2,120,-170.3
46764,32,35.8913085,-74.2664438,19858.8,64827,191.2,380.99,0.674,-0.5,290.56,289.4,-1.3,0.91,-0.15,-63,477.1,-43.9,56.9,310.3,6.2,329.2,79.8,11.3,120,-170.3
46765,32,35.8918798,-74.2685719,19856.9,64825,191.3,381.58,0.676,-0.4,290.63,289.4,-1.4,1.02,-0.14,-62.8,477.5,-43.6,56.9,310.4,6.5,329.8,79.8,11.4,120,-170.4
46766,32,35.8924512,-74.2703561,19855.2,64817,191.4,380.99,0.675,-0.3,290.68,289.4,-1.4,1.23,-0.51,-62.9,477.3,-43.8,56.9,310,6.3,333.3,79.8,11.7,120,-170.5
46767,32,35.8930228,-74.272483,19853.9,64807,191.4,381.96,0.677,-0.1,290.67,289.4,-1.4,1.39,-0.21,-63,477.1,-43.8,56.9,310.9,6.7,330.2,79.8,11.8,120,-170.4
46768,32,35.8935945,-74.2746098,19853.2,64805,191.4,380.41,0.673,0,290.68,289.4,-1.4,1.64,0.09,-62.8,477.5,-43.7,56.9,311.9,6.1,335.2,79.8,12.1,120,-170.4
46769,32,35.8941665,-74.2763934,19853,64802,191.4,380.8,0.674,0.2,290.7,289.4,-1.4,1.64,-0.17,-62.9,477.3,-43.7,56.9,312.3,6.3,334.4,79.8,12.1,120,-170.4
46770,32,35.8947386,-74.2785207,19853.3,64807,191.4,380.41,0.673,0.3,290.7,289.4,-1.4,1.68,-0.31,-62.6,478,-43.5,56.9,310.4,6.1,335.7,79.8,12.1,120,-170.5
46771,32,35.8953106,-74.280305,19854.2,64810,191.3,380.41,0.674,0.4,290.69,289.4,-1.4,1.82,-0.51,-62.9,477.3,-43.8,56.9,310.8,6.2,334.8,79.8,12.3,120,-170.5
46772,32,35.8958846,-74.2824314,19855.2,64817,191.2,381.58,0.675,0.4,290.66,289.4,-1.4,1.75,-0.31,-63,477.1,-43.8,56.9,309.8,6.6,329.9,79.8,12.2,120,-170.4
46773,32,35.896456,-74.2845601,19856.5,64827,191.2,381.58,0.676,0.4,290.6,289.4,-1.3,1.62,-0.7,-62.9,477.3,-43.7,56.9,311,6.5,328.5,79.8,12.1,120,-170.4
46774,32,35.8970268,-74.2863457,19857.9,64832,191.2,381.58,0.676,0.3,290.55,289.4,-1.3,1.58,-0.37,-62.8,477.5,-43.6,56.9,310.8,6.4,327.3,79.8,12.1,120,-170.3
46775,32,35.8975974,-74.2884748,19859.1,64845,191.1,380.8,0.674,0.3,290.51,289.4,-1.3,1.44,-0.18,-62.9,477.5,-43.8,56.8,311.5,6.1,327.9,79.8,11.9,120,-170.3
46776,32,35.8981679,-74.2902608,19860.2,64850,191.1,379.44,0.672,0.2,290.47,289.4,-1.2,1.27,-0.29,-62.8,477.7,-43.8,56.8,310.6,5.5,331.3,79.8,11.7,120.1,-170.2
46777,32,35.8987386,-74.29239,19861,64855,191.2,380.02,0.673,0,290.48,289.4,-1.2,1.11,-0.21,-62.9,477.5,-43.8,56.8,310.9,5.6,330.2,79.8,11.6,120.1,-170.2
46778,32,35.8993094,-74.2945189,19861.3,64857,191.2,380.6,0.673,-0.1,290.49,289.4,-1.2,0.98,-0.16,-62.9,477.5,-43.8,56.8,311.7,5.9,328.6,79.8,11.4,120.1,-170.2
46779,32,35.8998804,-74.296304,19861.1,64857,191.2,379.63,0.672,-0.2,290.51,289.4,-1.2,0.93,-0.26,-62.8,477.7,-43.8,56.8,311.4,5.6,332.4,79.8,11.4,120.1,-170.3
46780,32,35.9004533,-74.29843,19860.4,64852,191.3,380.22,0.673,-0.3,290.52,289.4,-1.3,0.9,-0.36,-62.9,477.5,-43.8,56.8,310.8,5.7,331.3,79.8,11.4,120.1,-170.3
46781,32,35.9010248,-74.3002134,19859.4,64837,191.4,379.44,0.672,-0.4,290.53,289.4,-1.3,0.93,-0.38,-62.9,477.5,-43.9,56.8,311.8,5.4,335.1,79.8,11.4,120.1,-170.3
46782,32,35.9015965,-74.3023392,19858.1,64830,191.5,382.74,0.678,-0.3,290.55,289.4,-1.3,1,-0.33,-63.1,476.8,-43.8,56.9,310.6,6.7,325.8,79.8,11.5,120.1,-170.3
46783,32,35.9021685,-74.3044642,19856.8,64822,191.6,381.38,0.676,-0.2,290.57,289.4,-1.3,1.27,-0.16,-62.9,477.3,-43.7,56.9,311,6.1,330.7,79.8,11.7,120.1,-170.3
46784,32,35.9027407,-74.3062457,19855.9,64817,191.6,381.96,0.677,-0.1,290.57,289.4,-1.3,1.4,-0.18,-63.1,476.8,-43.8,56.9,310.4,6.3,328.9,79.8,11.9,120.1,-170.3
46785,32,35.9033131,-74.3083702,19855.3,64812,191.6,381.19,0.675,0,290.56,289.4,-1.3,1.47,-0.46,-62.9,477.3,-43.8,56.9,310.9,6,331.1,79.8,12,120.1,-170.3
46786,32,35.9038853,-74.3101513,19855.1,64812,191.6,380.02,0.673,0.1,290.54,289.4,-1.3,1.6,-0.31,-62.8,477.5,-43.8,56.9,310.8,5.5,334.6,79.8,12.1,120.1,-170.3
46787,32,35.9044575,-74.3122759,19855.4,64812,191.6,380.41,0.674,0.2,290.56,289.4,-1.3,1.64,-0.2,-62.8,477.5,-43.7,56.9,310.6,5.7,333.7,79.8,12.1,120.1,-170.3
46788,32,35.9050323,-74.3143972,19855.9,64817,191.6,379.44,0.672,0.3,290.59,289.4,-1.3,1.66,-0.47,-62.7,477.7,-43.7,56.9,310.9,5.4,338.1,79.8,12.2,120.1,-170.4
46789,32,35.9056042,-74.3161789,19856.8,64825,191.5,379.63,0.672,0.3,290.63,289.4,-1.4,1.65,-0.18,-62.8,477.5,-43.8,56.9,311.3,5.6,337.5,79.8,12.1,120.1,-170.3
46790,32,35.9061761,-74.3183041,19857.7,64832,191.5,379.83,0.672,0.2,290.62,289.4,-1.4,1.54,-0.53,-62.8,477.7,-43.8,56.8,311.4,5.7,336.6,79.7,12.1,120.1,-170.4
46791,32,35.9067479,-74.320429,19858.6,64837,191.6,379.83,0.673,0.2,290.58,289.4,-1.3,1.41,-0.27,-62.9,477.5,-43.8,56.8,310.8,5.5,336.4,79.7,11.9,120.1,-170.3
46792,32,35.9073198,-74.32221,19859.3,64837,191.6,380.41,0.674,0.2,290.56,289.4,-1.3,1.38,-0.29,-62.9,477.5,-43.8,56.8,310.5,5.7,333.7,79.7,11.9,120.1,-170.3
46793,32,35.9078918,-74.3243341,19859.9,64845,191.6,381.19,0.675,0.1,290.59,289.4,-1.3,1.37,0.09,-63.1,477.1,-43.9,56.8,311.4,6,331.8,79.7,11.8,120.1,-170.3
46794,32,35.9084642,-74.3261148,19860.5,64847,191.6,381.58,0.676,0.1,290.58,289.4,-1.3,1.4,-0.4,-62.9,477.5,-43.7,56.8,310.5,6.2,330.4,79.7,11.9,120.1,-170.3
46795,32,35.9090366,-74.3282384,19861,64847,191.7,379.63,0.672,0,290.57,289.4,-1.3,1.43,-0.42,-62.7,478,-43.7,56.8,310.9,5.3,337.6,79.7,11.9,120.1,-170.3
46796,32,35.9096113,-74.330359,19861.2,64847,191.7,380.41,0.674,0.1,290.51,289.4,-1.2,1.25,-0.38,-62.6,478.2,-43.5,56.8,310.4,5.5,333.1,79.7,11.8,120.1,-170.3
46797,32,35.9101837,-74.3321383,19861.4,64850,191.8,380.22,0.673,0,290.48,289.4,-1.2,1.38,-0.47,-62.8,477.7,-43.7,56.8,310.4,5.3,333.8,79.7,11.9,120.1,-170.2
46798,32,35.9107561,-74.3342603,19861.5,64842,191.8,380.22,0.673,0.1,290.47,289.4,-1.2,1.41,-0.55,-62.8,477.7,-43.7,56.8,311,5.2,333.5,79.7,12,120.1,-170.2
46799,32,35.9113282,-74.3363817,19861.6,64842,191.8,381.96,0.676,0.1,290.45,289.4,-1.2,1.38,-0.64,-63,477.3,-43.7,56.8,311.7,5.9,327.1,79.7,11.9,120.1,-170.2
46800,32,35.9119,-74.3381593,19861.9,64842,191.9,381.77,0.676,0.1,290.41,289.4,-1.2,1.48,-0.32,-62.9,477.5,-43.7,56.8,311.5,5.7,327.2,79.7,12,120.1,-170.1
46801,32,35.9124717,-74.3402799,19862.4,64847,191.9,382.35,0.677,0.2,290.42,289.4,-1.2,1.39,0.08,-62.9,477.5,-43.7,56.8,310.6,5.9,325.7,79.7,11.8,120.1,-170.1
46802,32,35.9130438,-74.3424004,19863,64852,191.9,383.71,0.68,0.2,290.42,289.4,-1.2,1.32,-0.4,-62.9,477.5,-43.4,56.8,311.9,6.5,322.1,79.7,11.8,120.1,-170.2
46803,32,35.9136161,-74.3441775,19863.5,64852,192,383.91,0.68,0.2,290.45,289.4,-1.2,1.33,0.07,-63,477.3,-43.6,56.8,310.8,6.6,322.9,79.7,11.8,120.1,-170.1
46804,32,35.9141909,-74.3462947,19864.2,64855,192,383.71,0.68,0.2,290.45,289.4,-1.2,1.37,-0.47,-62.8,477.7,-43.4,56.8,312,6.5,323.4,79.7,11.9,120.1,-170.2
46805,32,35.9147634,-74.3484146,19864.8,64852,192,384.3,0.681,0.3,290.45,289.4,-1.2,1.38,-0.25,-62.9,477.5,-43.4,56.8,311.7,6.7,322,79.7,11.9,120.1,-170.2
46806,32,35.915336,-74.3501909,19865.5,64865,192,383.13,0.678,0.2,290.46,289.4,-1.2,1.32,-0.38,-63,477.3,-43.6,56.8,310.9,6.2,325.1,79.7,11.8,120.1,-170.2
46807,32,35.9159087,-74.3523102,19866.3,64865,192,384.69,0.682,0.2,290.45,289.4,-1.2,1.19,-0.38,-63.1,477.1,-43.6,56.8,312.7,6.9,321.1,79.7,11.7,120.1,-170.2
46808,32,35.9164813,-74.3544289,19866.8,64867,192.1,385.27,0.683,0.1,290.41,289.4,-1.2,1.1,-0.43,-63.2,476.8,-43.6,56.8,312.2,7,319.3,79.7,11.6,120.1,-170.2
46809,32,35.9170539,-74.356204,19867.3,64867,192.1,382.94,0.678,0,290.42,289.4,-1.2,1.03,-0.27,-62.9,477.5,-43.6,56.8,312,6,325.2,79.7,11.5,120.1,-170.1
46810,32,35.9176268,-74.3583213,19867.3,64872,192.2,382.55,0.678,-0.1,290.44,289.4,-1.2,0.81,-0.33,-63,477.5,-43.7,56.7,311.5,5.8,327.4,79.7,11.3,120.1,-170.2
46811,32,35.9181998,-74.3604377,19867.1,64872,192.3,382.74,0.678,-0.2,290.51,289.4,-1.3,0.99,-0.57,-62.8,478,-43.4,56.7,310.3,5.9,329.3,79.7,11.6,120.1,-170.3
46812,32,35.9187745,-74.362207,19866.6,64870,192.4,382.55,0.677,-0.3,290.54,289.4,-1.3,0.79,-0.24,-62.8,477.7,-43.5,56.8,310.6,5.9,331.3,79.7,11.3,120.1,-170.3
46813,32,35.9193478,-74.364321,19865.7,64865,192.5,382.55,0.677,-0.4,290.56,289.4,-1.4,0.73,-0.26,-62.8,477.7,-43.5,56.8,312.4,5.8,332.5,79.7,11.2,120.1,-170.3
46814,32,35.9199215,-74.3664338,19864.5,64857,192.7,383.71,0.679,-0.4,290.57,289.4,-1.4,0.81,-0.46,-62.9,477.5,-43.5,56.8,311.4,6.2,330.3,79.7,11.4,120.1,-170.3
46815,32,35.9204955,-74.368202,19863.2,64847,192.8,383.13,0.679,-0.3,290.56,289.4,-1.4,1,-0.21,-62.9,477.5,-43.5,56.8,311.8,5.8,332.5,79.7,11.5,120.1,-170.3
46816,32,35.9210698,-74.3703125,19861.9,64837,192.9,383.52,0.679,-0.3,290.58,289.4,-1.4,1.1,-0.25,-62.8,477.7,-43.4,56.8,312.5,6,332.4,79.7,11.6,120.1,-170.3
46817,32,35.9216444,-74.372422,19860.8,64830,192.9,384.69,0.681,-0.1,290.6,289.4,-1.4,1.26,-0.29,-63,477.1,-43.5,56.9,311.4,6.5,329.3,79.7,11.8,120.1,-170.3
46818,32,35.9222193,-74.3741878,19860,64827,193,384.1,0.68,0,290.59,289.4,-1.4,1.44,-0.24,-62.8,477.5,-43.3,56.9,310.3,6.1,331.4,79.7,11.9,120.1,-170.3
46819,32,35.9227944,-74.3762966,19859.9,64827,193,384.3,0.681,0.2,290.6,289.4,-1.4,1.49,-0.23,-62.6,478,-43.1,56.9,310.8,6.2,331,79.7,12,120.1,-170.3
46820,32,35.9233723,-74.3784014,19860.2,64827,193,385.66,0.683,0.2,290.61,289.4,-1.4,1.56,-0.25,-63,477.1,-43.4,56.9,311.8,6.8,327.4,79.7,12.1,120.1,-170.3
46821,32,35.9239477,-74.3805103,19860.8,64832,193,385.66,0.683,0.4,290.56,289.4,-1.3,1.52,-0.26,-63,477.1,-43.4,56.9,312.4,6.7,326.2,79.7,12,120.1,-170.2
46822,32,35.9245229,-74.382276,19861.9,64842,193,386.05,0.684,0.4,290.52,289.4,-1.3,1.6,-0.65,-62.8,477.7,-43.1,56.8,311.5,6.8,324.3,79.7,12.2,120.1,-170.3
46823,32,35.9250978,-74.384385,19863.2,64852,193,384.69,0.681,0.3,290.49,289.4,-1.3,1.36,-0.32,-62.9,477.5,-43.4,56.8,311.9,6.2,327.1,79.7,11.9,120.1,-170.2
46824,32,35.9256725,-74.3864939,19864.5,64855,193,387.21,0.686,0.3,290.47,289.4,-1.3,1.24,-0.44,-63.2,476.8,-43.4,56.8,311.3,7.2,320.5,79.7,11.8,120.1,-170.2
46825,32,35.9262471,-74.3882592,19865.6,64865,193,385.66,0.683,0.2,290.44,289.4,-1.2,1.2,-0.23,-63,477.3,-43.3,56.8,310.3,6.5,323.3,79.7,11.7,120.1,-170.1
46826,32,35.9268218,-74.3903675,19866.6,64865,193,385.66,0.683,0.1,290.43,289.4,-1.2,1.09,-0.21,-62.9,477.5,-43.3,56.8,311.5,6.4,323,79.7,11.6,120.1,-170.1
46827,32,35.9273967,-74.3924752,19867.2,64870,193.1,386.05,0.684,0,290.44,289.4,-1.2,0.94,-0.35,-62.9,477.5,-43.2,56.8,311.3,6.5,322.8,79.7,11.5,120.1,-170.2
46828,32,35.9279732,-74.3945795,19867.5,64870,193.2,386.24,0.684,0,290.45,289.4,-1.2,0.9,-0.36,-62.9,477.8,-43.2,56.7,311.1,6.6,323.1,79.7,11.5,120.1,-170.2
46829,32,35.9285485,-74.3963425,19867.5,64870,193.2,386.24,0.684,-0.1,290.42,289.4,-1.2,0.87,-0.24,-62.9,477.5,-43.2,56.8,311.4,6.5,322.3,79.7,11.4,120.1,-170.1
46830,32,35.929124,-74.3984479,19867.3,64867,193.3,387.21,0.686,-0.2,290.42,289.4,-1.2,0.77,-0.33,-62.8,477.7,-43,56.8,312.5,6.9,320.5,79.7,11.3,120.1,-170.1
46831,32,35.9296997,-74.4005523,19866.8,64865,193.4,387.6,0.686,-0.2,290.42,289.4,-1.2,0.78,-0.43,-62.9,477.5,-43.1,56.8,311.4,6.9,320.1,79.7,11.3,120.1,-170.2
46832,32,35.9302756,-74.4026556,19866.2,64862,193.5,387.8,0.687,-0.2,290.41,289.4,-1.2,0.81,-0.34,-63.1,477.1,-43.2,56.8,312.3,6.9,319.9,79.7,11.4,120.1,-170.1
46833,32,35.9308517,-74.4044146,19865.5,64857,193.6,388.57,0.688,-0.2,290.39,289.4,-1.2,0.81,-0.32,-63,477.3,-43.1,56.8,311.4,7.2,318.2,79.7,11.4,120.1,-170.1
46834,32,35.931428,-74.406516,19864.8,64855,193.7,389.16,0.689,-0.2,290.35,289.3,-1.2,0.81,-0.36,-63.1,477.1,-43.1,56.8,311.7,7.4,318.9,79.7,11.4,120.1,-170.1
46835,32,35.9320044,-74.4086163,19864.3,64850,193.8,389.35,0.69,-0.1,290.36,289.3,-1.2,0.86,-0.36,-62.9,477.5,-42.9,56.8,311.7,7.5,319.1,79.7,11.4,120.1,-170.1
46836,32,35.9325826,-74.4107133,19863.9,64850,193.9,389.93,0.691,-0.1,290.39,289.3,-1.2,0.91,-0.3,-63,477.3,-42.9,56.8,311.5,7.7,319.1,79.7,11.5,120.1,-170.1
46837,32,35.9331594,-74.4124688,19863.5,64847,193.9,389.74,0.69,0,290.37,289.3,-1.2,0.93,-0.26,-62.9,477.5,-42.9,56.8,311.9,7.6,319,79.7,11.5,120.1,-170.1
46838,32,35.9337365,-74.4145669,19863.4,64847,194,390.71,0.692,0,290.37,289.3,-1.2,0.92,-0.26,-63,477.3,-42.8,56.8,310.8,7.9,317.6,79.7,11.5,120.1,-170.1
46839,32,35.9343137,-74.4166645,19863.4,64847,194,390.71,0.692,0,290.38,289.3,-1.2,0.92,-0.37,-62.7,478,-42.5,56.8,311.5,7.9,317.8,79.7,11.5,120.1,-170.1
46840,32,35.934891,-74.4187614,19863.4,64847,194.1,391.1,0.693,0.1,290.4,289.3,-1.2,0.97,-0.34,-62.9,477.5,-42.7,56.8,311.7,8.1,318,79.7,11.5,120.1,-170.1
46841,32,35.9354683,-74.4208578,19863.6,64847,194.1,391.29,0.693,0.1,290.41,289.3,-1.3,1.01,-0.31,-62.8,477.7,-42.5,56.8,312,8.2,317.9,79.7,11.6,120.1,-170.1
46842,32,35.9360458,-74.4226104,19863.9,64847,194.1,392.07,0.694,0.1,290.42,289.3,-1.2,1.01,-0.33,-63,477.3,-42.7,56.8,311.4,8.5,316.8,79.7,11.6,120.2,-170.1
46843,32,35.9366233,-74.424706,19864.3,64847,194.2,391.88,0.694,0.1,290.4,289.3,-1.2,1.01,-0.35,-63,477.3,-42.7,56.8,311.9,8.3,317,79.7,11.6,120.2,-170.1
46844,32,35.9372033,-74.4267982,19864.8,64852,194.2,392.46,0.695,0.2,290.35,289.3,-1.2,1.02,-0.37,-63.1,477.1,-42.7,56.8,311.4,8.5,315.1,79.7,11.6,120.2,-170
46845,32,35.9377807,-74.4288931,19865.3,64852,194.3,393.24,0.697,0.2,290.31,289.3,-1.2,1.01,-0.4,-63.2,476.8,-42.8,56.8,311.9,8.7,313.4,79.7,11.6,120.2,-170
46846,32,35.9383583,-74.4309877,19865.9,64855,194.3,393.24,0.697,0.2,290.27,289.3,-1.1,1.01,-0.35,-62.9,477.5,-42.5,56.8,311.4,8.7,312.6,79.7,11.6,120.2,-170
46847,32,35.9389356,-74.4327387,19866.6,64857,194.3,393.63,0.697,0.2,290.24,289.3,-1.1,1.01,-0.34,-63.1,477.1,-42.6,56.8,312.2,8.8,311.4,79.7,11.6,120.2,-169.9
46848,32,35.9395129,-74.4348327,19867.3,64860,194.3,394.02,0.698,0.2,290.22,289.3,-1.1,0.97,-0.31,-63.3,476.6,-42.8,56.8,311.5,9,310.5,79.7,11.5,120.2,-169.9
46849,32,35.9400903,-74.4369265,19868.1,64865,194.3,393.82,0.698,0.2,290.21,289.3,-1.1,0.93,-0.29,-63.1,477.1,-42.6,56.8,310.4,8.9,310.5,79.7,11.5,120.2,-169.9
46850,32,35.9406677,-74.43902,19868.9,64867,194.4,394.02,0.699,0.2,290.21,289.3,-1,0.92,0.07,-63.4,476.4,-42.9,56.8,312.2,8.9,310.6,79.7,11.4,120.2,-169.8
46851,32,35.9412461,-74.4411136,19869.6,64867,194.4,394.02,0.699,0.2,290.09,289.4,-0.9,0.98,4.08,-63.3,476.6,-42.8,56.8,312.2,8.6,305.8,79.7,10.7,120.2,-169
46852,32,35.9418322,-74.442863,19870.3,64867,194.4,394.21,0.699,0.2,289.95,289.7,-0.4,0.91,10.49,-63.3,476.6,-42.8,56.8,312.5,8.4,295.7,79.7,9.3,120.2,-167.8
46853,32,35.9424298,-74.4449646,19871,64872,194.5,394.41,0.699,0.1,290.01,290.3,0.1,0.71,14.64,-63.4,476.6,-42.8,56.7,312.3,8.5,283.3,79.7,8.3,120.2,-167.3
46854,32,35.9430466,-74.4470741,19871.5,64875,194.5,394.41,0.699,-0.2,290.43,291,0.4,0.63,16.18,-63.5,476.4,-42.9,56.7,311.4,8.6,277.5,79.7,8,120.2,-167.5
46855,32,35.943685,-74.4491928,19871.4,64875,194.7,394.99,0.7,-0.3,291.09,291.8,0.5,0.52,16.64,-63.4,476.6,-42.8,56.7,312.2,8.9,275.3,79.7,7.9,120.2,-168.1
46856,32,35.9443461,-74.4509781,19870.6,64867,194.8,395.57,0.701,-0.5,291.91,292.6,0.5,0.36,16.66,-63.3,476.6,-42.6,56.8,311.1,9,276.8,79.7,8,120.2,-168.9
46857,32,35.9450305,-74.4531169,19869.2,64857,194.9,395.96,0.702,-0.6,292.83,293.4,0.4,0.3,16.57,-63.5,476.2,-42.8,56.8,311.8,9,280.4,79.7,8.2,120.2,-169.8
46858,32,35.9457384,-74.454923,19867.4,64845,195,396.15,0.703,-0.7,293.79,294.3,0.3,0.24,16.54,-63.5,476.2,-42.8,56.8,312.2,9,282.6,79.7,8.5,120.2,-170.7
46859,32,35.9464703,-74.4570839,19865.4,64840,195.2,396.74,0.704,-0.7,294.78,295.1,0.1,0.21,16.49,-63.6,475.9,-42.8,56.8,312,9,287.8,79.7,8.7,120.2,-171.6
46860,32,35.9472263,-74.4589133,19863.3,64830,195.4,397.32,0.705,-0.6,295.78,296,0,0.24,16.39,-63.7,475.5,-42.9,56.9,312.9,9,291,79.7,9,120.2,-172.6
46861,32,35.9480066,-74.4607557,19861.2,64820,195.5,397.52,0.705,-0.5,296.82,296.8,-0.2,0.38,16.27,-63.6,475.7,-42.8,56.9,312.9,9,297.3,79.7,9.5,120.2,-173.6
46862,32,35.9488116,-74.4626118,19859.4,64810,195.6,397.52,0.705,-0.4,297.82,297.7,-0.3,0.47,16.33,-63.6,475.7,-42.8,56.9,312.5,8.9,300.5,79.7,9.8,120.2,-174.6
46863,32,35.9496411,-74.4644826,19858,64800,195.7,397.71,0.706,-0.2,298.84,298.6,-0.4,0.71,16.26,-63.6,475.7,-42.8,56.9,313,8.9,304.1,79.7,10.4,120.2,-175.5
46864,32,35.9504955,-74.4663694,19857.3,64792,195.7,397.71,0.706,0.1,299.84,299.5,-0.5,0.98,16.13,-63.7,475.2,-42.8,57,311.4,9,307.3,79.7,10.9,120.2,-176.5
46865,32,35.9513745,-74.4682732,19857.3,64792,195.7,397.52,0.705,0.3,300.78,300.5,-0.5,1.23,16.09,-63.7,475.2,-42.8,57,312.2,8.9,307,79.7,11.4,120.2,-177.4
46866,32,35.9522776,-74.4701949,19858.2,64792,195.7,397.13,0.704,0.6,301.69,301.4,-0.5,1.45,16.08,-63.8,475,-43,57,311.3,8.7,308.3,79.7,11.9,120.2,-178.3
46867,32,35.9532042,-74.4721352,19860.1,64800,195.6,396.54,0.704,0.8,302.59,302.3,-0.5,1.67,15.99,-63.6,475.7,-42.9,56.9,310.9,8.5,309.3,79.7,12.3,120.2,-179.2
46868,32,35.9541541,-74.4737511,19862.8,64815,195.4,395.96,0.703,1.1,303.48,303.2,-0.5,1.85,15.89,-63.6,475.7,-42.9,56.9,312.3,8.4,310,79.7,12.8,120.2,180
46869,32,35.9551258,-74.4757304,19866.4,64832,195.3,395.77,0.702,1.2,304.3,304.1,-0.5,1.93,15.78,-63.6,475.9,-42.9,56.8,311.7,8.3,309,79.7,13.1,120.2,179.1
46870,32,35.9561188,-74.477386,19870.7,64852,195.1,395.38,0.702,1.4,305.1,304.9,-0.4,1.98,15.74,-63.7,475.7,-43,56.8,310.9,8.3,309.8,79.7,13.3,120.2,178.3
46871,32,35.9571323,-74.4794047,19875.4,64875,195,394.99,0.701,1.4,305.88,305.8,-0.3,1.97,15.75,-63.7,475.9,-43.1,56.7,311.3,8.2,307.8,79.7,13.5,120.2,177.6
46872,32,35.9581657,-74.4810996,19880.4,64900,194.8,394.21,0.7,1.4,306.64,306.6,-0.2,1.87,15.71,-63.7,475.9,-43.2,56.7,312.5,8,307.6,79.6,13.6,120.2,176.9
46873,32,35.9592183,-74.4828137,19885.6,64922,194.7,393.63,0.699,1.3,307.39,307.4,-0.2,1.71,15.6,-63.7,476.2,-43.2,56.6,311.4,7.8,307.1,79.6,13.7,120.2,176.1
46874,32,35.9602894,-74.4845464,19890.5,64955,194.7,393.63,0.698,1.2,308.08,308.2,-0.1,1.31,15.66,-63.8,476.2,-43.4,56.5,311.9,7.8,305.1,79.6,13.5,120.2,175.4
46875,32,35.9613782,-74.4859534,19895,64982,194.7,393.24,0.698,0.9,308.75,308.9,-0.1,0.86,15.69,-63.8,476.2,-43.4,56.5,311.3,7.6,304.9,79.6,13.2,120.2,174.8
46876,32,35.9624844,-74.4877204,19898.6,65000,194.7,393.24,0.698,0.5,309.43,309.6,0,0.51,15.75,-63.8,476.4,-43.4,56.4,311.7,7.6,305.1,79.6,13.1,120.2,174.2
