Time_Start,Day_Of_Year,Latitude,Longitude,GPS_Altitude,Pressure_Altitude,Ground_Speed,True_Air_Speed,Mach_Number,Vertical_Speed,True_Heading,Track_Angle,Drift_Angle,Pitch_Angle,Roll_Angle,Static_Air_Temp,Potential_Temp,Total_Air_Temp,Static_Pressure,Cabin_Pressure,Wind_Speed,Wind_Direction,Solar_Zenith_Angle,Aircraft_Sun_Elevation,Sun_Azimuth,Aircraft_Sun_Azimuth
66682,15,35.0674319,-112.0726568,20060.2,65750,224.4,402.96,0.707,-0.6,92.94,90,-3.1,0.61,-0.24,-59.2,492,-37.8,54.4,308,20.4,238.5,58.4,31.2,161.5,68.6
66683,15,35.067432,-112.0703035,20059.6,65747,224.5,402.76,0.708,-0.6,92.94,90,-3.1,0.68,-0.25,-59.4,491.5,-38,54.4,307.9,20.5,238.8,58.4,31.2,161.5,68.5
66684,15,35.0674319,-112.0676059,20059,65742,224.6,402.76,0.707,-0.5,92.93,90,-3.1,0.71,-0.16,-59.4,491.5,-38,54.4,307.1,20.6,239.1,58.4,31.2,161.5,68.5
66685,15,35.067432,-112.0652535,20058.4,65742,224.6,402.76,0.707,-0.5,92.92,90,-3.1,0.71,-0.15,-59.3,491.7,-37.9,54.4,306.7,20.6,239.1,58.4,31.3,161.5,68.5
66686,15,35.067432,-112.0629016,20057.8,65742,224.6,402.76,0.707,-0.5,92.92,90,-3.1,0.73,-0.19,-59.5,491.3,-38.1,54.4,307.5,20.6,239.1,58.4,31.2,161.5,68.5
66687,15,35.0674319,-112.0602068,20057.3,65737,224.7,402.18,0.706,-0.4,92.93,90,-3.1,0.77,-0.2,-59.2,492,-37.8,54.4,307.6,20.9,239.7,58.4,31.2,161.5,68.5
66688,15,35.0674317,-112.0578557,20056.8,65735,224.7,402.37,0.706,-0.3,92.92,90,-3,0.8,-0.14,-59.2,492,-37.9,54.4,306.7,20.8,239.6,58.4,31.2,161.5,68.5
66689,15,35.0674315,-112.0555048,20056.3,65732,224.7,401.99,0.706,-0.2,92.91,90,-3,0.79,-0.14,-59,492.2,-37.6,54.5,307.4,21,240,58.4,31.2,161.5,68.5
66690,15,35.0674312,-112.0531542,20055.9,65730,224.7,402.57,0.707,-0.1,92.9,90,-3,0.82,-0.2,-59.2,491.7,-37.8,54.5,307.1,20.7,239.6,58.4,31.2,161.5,68.5
66691,15,35.0674309,-112.0504602,20055.6,65730,224.7,402.57,0.707,0,92.91,90,-3,0.88,-0.19,-59.5,491,-38.1,54.5,307.2,20.7,239.5,58.4,31.2,161.6,68.5
66692,15,35.0674311,-112.0481073,20055.4,65727,224.7,402.96,0.707,0.2,92.92,90,-3,0.9,-0.18,-59.5,491,-38.1,54.5,306.2,20.6,239.1,58.4,31.2,161.6,68.5
66693,15,35.0674307,-112.0457565,20055.3,65730,224.7,403.15,0.708,0.3,92.93,90,-3.1,0.87,-0.2,-59,492.2,-37.6,54.5,306.9,20.5,238.9,58.4,31.2,161.6,68.5
66694,15,35.0674305,-112.0430623,20055.4,65730,224.7,403.15,0.708,0.3,92.96,90,-3.1,0.91,-0.23,-59.4,491.2,-38,54.5,307,20.6,238.6,58.4,31.1,161.6,68.5
66695,15,35.0674301,-112.0407113,20055.7,65732,224.7,402.76,0.708,0.4,92.97,90,-3.1,0.99,-0.21,-59.5,491,-38.1,54.5,306.6,20.8,238.9,58.4,31.1,161.6,68.4
66696,15,35.0674299,-112.0383602,20056,65732,224.7,402.96,0.707,0.5,92.97,90,-3.1,0.99,-0.15,-59,492.2,-37.6,54.5,307.7,20.7,238.7,58.4,31.2,161.6,68.4
66697,15,35.0674295,-112.0356654,20056.4,65735,224.6,402.96,0.707,0.6,92.94,90,-3.1,0.99,-0.15,-59.2,492,-37.8,54.4,307.5,20.5,238.8,58.4,31.2,161.6,68.4
66698,15,35.0674292,-112.0333137,20057,65740,224.6,401.79,0.705,0.6,92.93,90,-3.1,1.04,-0.2,-58.9,492.7,-37.6,54.4,307.5,21,239.8,58.4,31.1,161.6,68.4
66699,15,35.0674289,-112.0309618,20057.6,65740,224.6,401.99,0.706,0.7,92.92,90,-3,1.01,-0.17,-59,492.4,-37.7,54.4,307.2,20.9,239.8,58.4,31.2,161.6,68.5
66700,15,35.0674286,-112.028608,20058.2,65742,224.6,402.57,0.706,0.7,92.92,90,-3,0.94,-0.16,-59.3,491.7,-38,54.4,305.6,20.7,239.3,58.4,31.2,161.6,68.5
66701,15,35.0674282,-112.0259125,20058.9,65745,224.6,402.96,0.707,0.6,92.95,90,-3.1,0.93,-0.2,-59.4,491.5,-38,54.4,307.1,20.6,238.7,58.4,31.2,161.6,68.5
66702,15,35.067428,-112.02356,20059.6,65747,224.6,402.76,0.707,0.6,92.99,90,-3.1,0.94,-0.21,-59.4,491.5,-38,54.4,308.4,20.7,238.6,58.4,31.2,161.6,68.5
66703,15,35.0674276,-112.0212074,20060.3,65752,224.6,403.15,0.708,0.6,93.03,90,-3.2,0.93,-0.18,-59.4,491.5,-38,54.4,307.4,20.6,237.9,58.4,31.2,161.6,68.4
66704,15,35.0674274,-112.0185114,20061.1,65755,224.5,403.15,0.708,0.6,93.05,90,-3.2,0.91,-0.15,-59.4,491.5,-38,54.4,307.6,20.6,237.6,58.4,31.2,161.6,68.4
66705,15,35.067427,-112.0161584,20061.7,65760,224.5,402.96,0.708,0.5,93.09,90,-3.2,0.9,-0.14,-59.2,492,-37.8,54.4,307,20.8,237.4,58.4,31.2,161.7,68.4
66706,15,35.0674266,-112.0138054,20062.4,65760,224.5,402.76,0.707,0.4,93.13,90,-3.3,0.85,-0.1,-59.2,492,-37.8,54.4,307,20.9,237.3,58.4,31.3,161.7,68.4
66707,15,35.0674261,-112.0111091,20062.9,65762,224.5,402.76,0.707,0.3,93.16,90,-3.3,0.79,-0.1,-58.9,492.7,-37.5,54.4,307.9,21,237,58.4,31.3,161.7,68.4
66708,15,35.0674251,-112.0087536,20063.4,65765,224.5,402.57,0.707,0.1,93.18,90,-3.3,0.78,-0.14,-59.2,492,-37.8,54.4,306.4,21.1,237,58.4,31.3,161.7,68.4
66709,15,35.0674244,-112.0064008,20063.8,65765,224.6,402.76,0.707,0.1,93.18,90,-3.3,0.76,-0.17,-59,492.4,-37.6,54.4,306.5,21.1,237,58.4,31.3,161.7,68.4
66710,15,35.0674235,-112.0040481,20064,65762,224.6,402.96,0.707,0,93.19,90,-3.3,0.71,-0.18,-58.9,492.7,-37.5,54.4,306.5,21.1,236.8,58.4,31.3,161.7,68.4
66711,15,35.0674226,-112.0013524,20064.1,65765,224.6,403.35,0.707,-0.1,93.2,90,-3.3,0.67,-0.17,-59,492.4,-37.6,54.4,307,20.9,236.4,58.4,31.3,161.7,68.5
66712,15,35.0674217,-111.9990002,20064.1,65765,224.6,403.74,0.708,-0.2,93.2,90,-3.3,0.63,-0.15,-59.3,491.7,-37.8,54.4,306.9,20.8,236.1,58.4,31.3,161.7,68.5
66713,15,35.0674207,-111.9966484,20064.1,65765,224.6,403.35,0.708,-0.3,93.21,90,-3.3,0.62,-0.16,-59.1,492.2,-37.7,54.4,306.7,20.9,236.3,58.4,31.3,161.7,68.5
66714,15,35.0674197,-111.9939536,20064,65765,224.7,403.54,0.709,-0.4,93.23,90,-3.3,0.61,-0.19,-58.9,492.7,-37.4,54.4,307,21,236.1,58.4,31.3,161.7,68.5
66715,15,35.0674186,-111.9916025,20063.7,65765,224.7,403.74,0.708,-0.4,93.24,90,-3.3,0.59,-0.2,-59.3,491.7,-37.8,54.4,307.4,20.9,235.9,58.4,31.3,161.7,68.5
66716,15,35.0674176,-111.9892493,20063.4,65762,224.7,403.74,0.708,-0.5,93.22,90,-3.3,0.54,-0.21,-59.1,492.2,-37.6,54.4,307.6,20.9,236,58.4,31.3,161.7,68.6
66717,15,35.0674166,-111.9868991,20062.9,65762,224.7,403.93,0.709,-0.6,93.25,90,-3.4,0.48,-0.23,-59.3,491.7,-37.8,54.4,307.2,20.9,235.6,58.4,31.3,161.7,68.6
66718,15,35.0674156,-111.9842061,20062.4,65760,224.8,403.93,0.709,-0.7,93.29,90,-3.4,0.46,-0.19,-59,492.4,-37.4,54.4,307.5,21,235.5,58.4,31.4,161.7,68.5
66719,15,35.0674145,-111.981857,20061.8,65757,224.9,404.32,0.71,-0.8,93.32,90,-3.4,0.45,-0.12,-59.2,492,-37.6,54.4,306.7,21,235.1,58.4,31.4,161.8,68.5
66720,15,35.0674133,-111.9795084,20061.1,65755,224.9,404.51,0.71,-0.9,93.33,90,-3.4,0.41,0.08,-59.3,491.7,-37.8,54.4,307,21,234.8,58.4,31.5,161.8,68.5
66721,15,35.067412,-111.9768173,20060.3,65747,225,404.71,0.71,-0.9,93.32,90,-3.4,0.37,-0.14,-59.1,492.2,-37.5,54.4,306.9,21,234.9,58.4,31.5,161.8,68.6
66722,15,35.0674104,-111.9744701,20059.3,65745,225.1,405.29,0.711,-1,93.33,90,-3.4,0.39,-0.21,-59.4,491.5,-37.8,54.4,307.5,20.8,234.5,58.4,31.4,161.8,68.6
66723,15,35.0674088,-111.9721235,20058.3,65737,225.1,405.29,0.712,-0.9,93.36,90,-3.5,0.43,-0.16,-59.3,491.7,-37.6,54.4,308,20.9,234.2,58.3,31.4,161.8,68.5
66724,15,35.0674065,-111.9694323,20057.2,65735,225.2,405.29,0.712,-0.8,93.38,90,-3.5,0.45,0.07,-59,492.4,-37.3,54.4,307.6,21,234.2,58.3,31.5,161.8,68.5
66725,15,35.0674047,-111.9670869,20056.2,65735,225.2,405.87,0.712,-0.7,93.39,90.1,-3.5,0.47,-0.1,-59.4,491.5,-37.8,54.4,307.2,20.6,234.5,58.3,31.5,161.8,68.5
66726,15,35.0674027,-111.9647419,20055.3,65732,225.3,405.49,0.712,-0.7,93.41,90.1,-3.5,0.52,-0.2,-59.2,491.7,-37.6,54.5,307.6,20.9,234.9,58.3,31.4,161.8,68.4
66727,15,35.0674006,-111.962054,20054.5,65727,225.3,405.49,0.712,-0.5,93.41,90.1,-3.5,0.58,-0.19,-59.3,491.5,-37.6,54.5,306.4,20.9,234.9,58.3,31.3,161.8,68.4
66728,15,35.0673985,-111.9597096,20053.7,65725,225.3,405.1,0.712,-0.4,93.39,90.1,-3.5,0.64,-0.13,-59.1,491.9,-37.5,54.5,306.7,21,235.4,58.3,31.4,161.8,68.4
66729,15,35.0673963,-111.9573654,20053,65722,225.3,405.1,0.712,-0.2,93.36,90.1,-3.4,0.68,-0.12,-59.1,491.9,-37.4,54.5,306.7,20.9,235.6,58.3,31.4,161.8,68.4
66730,15,35.0673938,-111.9546781,20052.5,65720,225.3,404.9,0.711,-0.1,93.35,90.1,-3.4,0.73,-0.18,-59,492.2,-37.3,54.5,306.9,21,235.8,58.3,31.3,161.8,68.4
66731,15,35.0673914,-111.9523342,20052.1,65720,225.3,405.29,0.711,0,93.33,90.1,-3.4,0.82,-0.25,-59.1,491.9,-37.5,54.5,307.1,20.8,235.7,58.3,31.2,161.8,68.4
66732,15,35.0673892,-111.9499869,20051.9,65717,225.3,404.9,0.711,0.2,93.33,90.1,-3.4,0.92,-0.21,-58.9,492.4,-37.3,54.5,308.4,20.9,236,58.3,31.2,161.8,68.3
66733,15,35.0673868,-111.9472994,20051.8,65715,225.3,405.1,0.711,0.4,93.32,90.1,-3.4,0.96,-0.14,-59.1,491.9,-37.5,54.5,307.4,20.8,235.9,58.3,31.3,161.8,68.3
66734,15,35.0673843,-111.9449547,20051.9,65715,225.3,404.51,0.71,0.6,93.3,90.1,-3.4,1,-0.14,-59.3,491.5,-37.7,54.5,307.4,21,236.6,58.3,31.3,161.9,68.3
66735,15,35.0673818,-111.9426096,20052.3,65715,225.2,404.32,0.71,0.8,93.27,90.1,-3.3,1.08,-0.18,-59.1,491.9,-37.5,54.5,307.5,21,236.8,58.3,31.2,161.9,68.3
66736,15,35.0673793,-111.9399208,20052.8,65717,225.1,404.12,0.709,1,93.25,90.1,-3.3,1.14,-0.2,-59.3,491.5,-37.8,54.5,307,20.9,237,58.3,31.1,161.9,68.3
66737,15,35.0673768,-111.9375746,20053.6,65722,225.1,403.74,0.709,1.3,93.23,90.1,-3.3,1.18,-0.2,-59.2,491.7,-37.7,54.5,307.9,21,237.5,58.3,31.1,161.9,68.3
66738,15,35.0673742,-111.9352277,20054.6,65727,225,404.12,0.709,1.4,93.24,90.1,-3.3,1.22,-0.19,-59.1,491.9,-37.6,54.5,307.2,20.8,236.9,58.3,31.1,161.9,68.3
66739,15,35.0673718,-111.9325368,20055.9,65732,224.9,404.12,0.709,1.6,93.26,90.1,-3.3,1.22,-0.18,-59.3,491.5,-37.8,54.5,307.7,20.8,236.6,58.3,31.1,161.9,68.3
66740,15,35.0673691,-111.9301861,20057.4,65742,224.9,404.12,0.709,1.7,93.29,90.1,-3.4,1.21,-0.18,-59,492.4,-37.5,54.4,306.7,20.8,236.4,58.3,31.1,161.9,68.3
66741,15,35.0673667,-111.9278369,20059.1,65750,224.8,404.12,0.709,1.7,93.3,90.1,-3.4,1.2,-0.23,-59.1,492.2,-37.6,54.4,307.1,20.8,236.1,58.3,31.1,161.9,68.3
66742,15,35.0673644,-111.9251438,20060.9,65757,224.7,404.12,0.709,1.6,93.29,90.1,-3.4,1.15,-0.24,-59.1,492.2,-37.6,54.4,307.4,20.7,236.1,58.3,31.1,161.9,68.3
66743,15,35.067362,-111.9227931,20062.7,65765,224.7,403.74,0.709,1.4,93.28,90.1,-3.4,1.09,-0.2,-59.2,492,-37.7,54.4,307.5,20.8,236.5,58.3,31.2,161.9,68.4
66744,15,35.0673598,-111.920442,20064.5,65772,224.7,403.93,0.709,1.3,93.29,90.1,-3.4,1.01,-0.15,-58.9,492.9,-37.4,54.3,307,20.7,236.2,58.3,31.3,161.9,68.4
66745,15,35.0673576,-111.9177472,20066.1,65780,224.6,404.12,0.709,1.1,93.31,90.1,-3.4,0.9,-0.15,-59.4,491.8,-37.9,54.3,306.5,20.6,235.7,58.3,31.3,161.9,68.5
66746,15,35.0673552,-111.9153954,20067.6,65782,224.6,404.32,0.71,0.8,93.32,90.1,-3.4,0.82,-0.16,-59,492.7,-37.4,54.3,307.1,20.6,235.5,58.3,31.3,161.9,68.5
66747,15,35.0673529,-111.9130435,20068.8,65787,224.6,404.32,0.71,0.6,93.35,90.1,-3.4,0.73,-0.15,-59,492.7,-37.4,54.3,307.1,20.6,235.2,58.3,31.4,161.9,68.5
66748,15,35.0673501,-111.910346,20069.9,65790,224.6,404.71,0.71,0.3,93.36,90.1,-3.4,0.63,-0.14,-59,492.7,-37.4,54.3,307,20.5,234.8,58.3,31.4,162,68.6
66749,15,35.0673477,-111.9079943,20070.7,65792,224.6,404.32,0.71,0,93.38,90.1,-3.4,0.53,-0.16,-59.4,491.8,-37.8,54.3,307.4,20.7,235,58.3,31.4,162,68.6
66750,15,35.0673451,-111.905643,20071.2,65795,224.7,404.71,0.71,-0.3,93.38,90.1,-3.4,0.43,-0.21,-59,492.7,-37.4,54.3,307.9,20.6,234.8,58.3,31.4,162,68.7
66751,15,35.0673426,-111.9032921,20071.3,65795,224.7,404.71,0.711,-0.6,93.39,90.1,-3.4,0.35,-0.24,-58.9,492.9,-37.3,54.3,306.6,20.7,234.7,58.3,31.4,162,68.7
66752,15,35.06734,-111.9005987,20071.2,65792,224.8,405.49,0.712,-0.9,93.42,90.1,-3.5,0.26,-0.22,-59.3,492,-37.6,54.3,307.7,20.5,234,58.3,31.5,162,68.8
66753,15,35.0673375,-111.8982493,20070.7,65790,224.9,405.87,0.713,-1.1,93.46,90.1,-3.5,0.19,-0.19,-59.1,492.5,-37.3,54.3,305.5,20.5,233.5,58.3,31.5,162,68.8
66754,15,35.0673349,-111.8959008,20070,65785,224.9,405.87,0.713,-1.3,93.5,90.1,-3.6,0.1,-0.1,-59.2,492.2,-37.5,54.3,307.2,20.6,233.2,58.3,31.6,162,68.8
66755,15,35.0673323,-111.89321,20068.9,65780,225.1,405.68,0.713,-1.5,93.55,90.1,-3.6,0.04,0.09,-59.2,492.2,-37.5,54.3,307.1,21,233.3,58.3,31.7,162,68.8
66756,15,35.0673291,-111.8908621,20067.7,65772,225.1,406.26,0.713,-1.6,93.58,90.1,-3.6,0.05,-0.13,-59.2,492.2,-37.5,54.3,306.7,20.8,232.5,58.3,31.6,162,68.7
66757,15,35.067326,-111.8885169,20066.2,65762,225.3,406.07,0.713,-1.7,93.63,90.1,-3.7,0.07,-0.15,-59.3,491.7,-37.6,54.4,307.1,21.2,232.7,58.3,31.6,162,68.7
66758,15,35.0673228,-111.8858295,20064.5,65752,225.4,406.26,0.713,-1.6,93.68,90.1,-3.7,0.13,-0.13,-59.1,492.2,-37.3,54.4,307.2,21.3,232.3,58.3,31.6,162,68.6
66759,15,35.0673194,-111.8834865,20062.7,65745,225.5,406.46,0.714,-1.5,93.71,90.1,-3.7,0.16,0.09,-59.1,492.2,-37.2,54.4,307.5,21.4,232,58.3,31.6,162,68.6
66760,15,35.0673158,-111.8811444,20061,65740,225.5,406.85,0.715,-1.3,93.71,90.1,-3.7,0.23,0.09,-59.3,491.7,-37.5,54.4,306.1,21.2,231.7,58.3,31.6,162,68.5
66761,15,35.0673119,-111.8784598,20059.3,65732,225.6,407.04,0.715,-1.1,93.72,90.1,-3.8,0.27,-0.18,-59.5,491,-37.7,54.5,307.9,21.2,231.6,58.3,31.5,162,68.5
66762,15,35.067308,-111.8761192,20057.9,65727,225.6,407.62,0.715,-0.9,93.74,90.1,-3.8,0.34,-0.22,-59.1,491.9,-37.2,54.5,306.9,21.1,230.9,58.3,31.5,162.1,68.5
66763,15,35.067304,-111.8737791,20056.6,65722,225.7,407.23,0.715,-0.7,93.75,90.1,-3.8,0.42,-0.16,-59.2,491.7,-37.2,54.5,307.5,21.3,231.4,58.3,31.5,162.1,68.4
66764,15,35.0673,-111.8710931,20055.5,65720,225.7,407.62,0.716,-0.4,93.75,90.1,-3.8,0.45,-0.15,-59.2,491.7,-37.2,54.5,307.4,21.2,231,58.3,31.5,162.1,68.4
66765,15,35.0672958,-111.8687537,20054.7,65720,225.8,408.6,0.717,-0.2,93.75,90.1,-3.8,0.51,-0.2,-59.5,491,-37.6,54.5,306.7,20.9,230.2,58.3,31.4,162.1,68.4
66766,15,35.0672915,-111.8660712,20054.2,65715,225.8,408.79,0.718,0,93.78,90.1,-3.8,0.55,-0.23,-59.6,490.8,-37.6,54.5,307.2,20.9,229.8,58.3,31.4,162.1,68.3
66767,15,35.0672873,-111.863732,20053.9,65717,225.8,408.6,0.718,0.2,93.8,90.1,-3.8,0.59,-0.2,-59.5,491,-37.4,54.5,306.7,21,229.9,58.3,31.4,162.1,68.3
66768,15,35.0672831,-111.8613927,20053.8,65717,225.8,409.37,0.719,0.4,93.81,90.1,-3.8,0.63,-0.15,-59.7,490.6,-37.6,54.5,308.5,20.7,229,58.3,31.4,162.1,68.3
66769,15,35.0672788,-111.8587099,20054,65720,225.7,408.98,0.719,0.5,93.83,90.1,-3.8,0.65,-0.16,-59.7,490.6,-37.6,54.5,307.4,20.9,229.1,58.3,31.4,162.1,68.2
66770,15,35.0672746,-111.8563701,20054.4,65720,225.7,409.57,0.719,0.7,93.85,90.1,-3.8,0.66,-0.22,-59.1,491.9,-36.9,54.5,307.4,20.7,228.4,58.3,31.4,162.1,68.2
66771,15,35.0672703,-111.85403,20055,65725,225.6,409.76,0.72,0.8,93.85,90.1,-3.9,0.67,-0.25,-59.6,490.8,-37.5,54.5,307,20.6,228,58.3,31.3,162.1,68.3
66772,15,35.0672667,-111.8513429,20055.7,65730,225.6,409.96,0.72,0.9,93.82,90.1,-3.8,0.7,-0.21,-59.8,490.3,-37.7,54.5,307.1,20.4,228,58.3,31.4,162.1,68.3
66773,15,35.0672624,-111.849002,20056.6,65732,225.6,409.96,0.72,0.9,93.78,90.1,-3.8,0.7,-0.14,-59.8,490.3,-37.7,54.5,307.6,20.3,228.3,58.3,31.4,162.1,68.3
66774,15,35.0672581,-111.8463174,20057.5,65737,225.5,409.57,0.72,0.9,93.75,90.1,-3.8,0.75,-0.14,-59.6,491,-37.5,54.4,306.7,20.3,228.7,58.3,31.4,162.1,68.3
66775,15,35.0672537,-111.8439756,20058.5,65740,225.5,409.37,0.72,0.9,93.76,90.1,-3.8,0.78,-0.23,-59.6,491,-37.5,54.4,306.9,20.4,228.8,58.3,31.3,162.1,68.3
66776,15,35.0672493,-111.8416332,20059.6,65742,225.5,409.57,0.72,0.9,93.77,90.1,-3.8,0.77,-0.25,-59.8,490.6,-37.7,54.4,307.2,20.3,228.6,58.3,31.3,162.1,68.3
66777,15,35.0672451,-111.838947,20060.6,65747,225.4,409.37,0.719,0.9,93.77,90.1,-3.8,0.76,-0.2,-59.8,490.6,-37.7,54.4,307.6,20.3,228.6,58.3,31.4,162.2,68.3
66778,15,35.0672408,-111.8366036,20061.7,65750,225.4,408.79,0.719,0.9,93.78,90.1,-3.8,0.75,-0.13,-59.5,491.3,-37.5,54.4,307.9,20.6,229.1,58.3,31.4,162.2,68.3
66779,15,35.0672365,-111.8342598,20062.9,65755,225.3,408.79,0.719,0.9,93.8,90.1,-3.8,0.73,-0.14,-59.5,491.3,-37.5,54.4,307.9,20.6,228.8,58.3,31.4,162.2,68.3
66780,15,35.0672325,-111.8315689,20064,65760,225.3,409.18,0.719,0.8,93.82,90.1,-3.8,0.73,-0.19,-59.7,490.8,-37.6,54.4,306.4,20.5,228.2,58.3,31.4,162.2,68.3
66781,15,35.0672281,-111.8292243,20065,65765,225.3,408.6,0.718,0.8,93.83,90.1,-3.8,0.7,-0.21,-59.4,491.5,-37.4,54.4,308.2,20.7,228.8,58.3,31.4,162.2,68.3
66782,15,35.0672237,-111.8268794,20066.1,65767,225.3,408.6,0.718,0.7,93.82,90.1,-3.8,0.67,-0.21,-59.6,491,-37.6,54.4,306.2,20.7,228.8,58.3,31.4,162.2,68.3
66783,15,35.0672193,-111.8241909,20067,65770,225.2,408.21,0.718,0.6,93.81,90.1,-3.8,0.65,-0.2,-59.5,491.3,-37.5,54.4,307.2,20.7,229.1,58.2,31.4,162.2,68.4
66784,15,35.067215,-111.8218456,20067.8,65772,225.2,408.6,0.718,0.5,93.81,90.1,-3.8,0.6,-0.18,-59.7,491.1,-37.7,54.3,307.4,20.6,228.7,58.2,31.4,162.2,68.4
66785,15,35.0672106,-111.8195001,20068.6,65775,225.2,408.98,0.718,0.4,93.81,90.1,-3.8,0.57,-0.14,-59.5,491.5,-37.4,54.3,307.6,20.4,228.3,58.2,31.5,162.2,68.4
66786,15,35.0672062,-111.8168111,20069.3,65777,225.2,408.6,0.718,0.3,93.81,90.1,-3.8,0.49,-0.14,-59.7,491.1,-37.7,54.3,307.5,20.6,228.7,58.2,31.5,162.2,68.5
66787,15,35.0672017,-111.8144655,20069.8,65782,225.2,408.98,0.719,0.2,93.81,90.1,-3.8,0.42,-0.13,-59.9,490.6,-37.8,54.3,306.9,20.4,228.3,58.2,31.6,162.2,68.5
66788,15,35.0671978,-111.8121163,20070.3,65782,225.2,409.37,0.72,0,93.82,90.1,-3.8,0.36,-0.12,-59.9,490.6,-37.8,54.3,307.7,20.3,227.9,58.2,31.6,162.2,68.5
66789,15,35.067193,-111.8094277,20070.6,65782,225.2,409.57,0.72,-0.2,93.81,90.1,-3.8,0.27,-0.12,-59.6,491.3,-37.5,54.3,306.9,20.2,227.7,58.2,31.6,162.2,68.6
66790,15,35.0671881,-111.8070826,20070.7,65787,225.3,409.76,0.721,-0.4,93.82,90.1,-3.8,0.2,-0.16,-60.2,489.9,-38.1,54.3,307,20.3,227.6,58.2,31.6,162.2,68.7
66791,15,35.0671831,-111.804738,20070.7,65787,225.3,409.76,0.721,-0.6,93.81,90.1,-3.8,0.14,-0.21,-60.3,489.7,-38.2,54.3,306.7,20.2,227.7,58.2,31.6,162.3,68.7
66792,15,35.0671779,-111.8020507,20070.4,65785,225.3,409.96,0.721,-0.8,93.81,90.1,-3.8,0.1,-0.23,-60,490.4,-37.8,54.3,307.4,20.2,227.5,58.2,31.6,162.3,68.8
66793,15,35.0671729,-111.7997071,20069.9,65782,225.4,409.57,0.721,-1,93.8,90.1,-3.8,0.05,-0.24,-59.8,490.8,-37.7,54.3,306.2,20.3,228.2,58.2,31.6,162.3,68.8
66794,15,35.0671678,-111.7973644,20069.2,65777,225.5,409.96,0.721,-1.2,93.78,90.1,-3.8,0.02,-0.22,-59.8,490.8,-37.7,54.3,306.4,20.2,228.1,58.2,31.6,162.3,68.8
66795,15,35.0671628,-111.7946792,20068.2,65772,225.5,409.57,0.721,-1.2,93.77,90.1,-3.8,0,-0.19,-60,490.4,-37.8,54.3,308,20.3,228.6,58.2,31.7,162.3,68.9
66796,15,35.0671572,-111.7923361,20067,65765,225.6,409.96,0.721,-1.3,93.77,90.1,-3.8,0.01,-0.13,-59.8,490.6,-37.6,54.4,307.6,20.3,228.4,58.2,31.7,162.3,68.9
66797,15,35.0671518,-111.7899959,20065.7,65762,225.7,409.57,0.721,-1.3,93.74,90.2,-3.7,0.03,0.09,-59.8,490.6,-37.6,54.4,307.6,20.2,230,58.2,31.8,162.3,68.9
66798,15,35.0671463,-111.7873132,20064.3,65757,225.8,409.96,0.721,-1.4,93.67,90.2,-3.6,0.02,-0.15,-60.1,489.9,-37.9,54.4,307.4,19.9,230.3,58.2,31.7,162.3,69
66799,15,35.0671405,-111.7849746,20062.9,65745,225.8,410.15,0.721,-1.3,93.64,90.2,-3.6,0,-0.25,-60.2,489.7,-38.1,54.4,308,19.8,230.4,58.2,31.6,162.3,69
66800,15,35.0671347,-111.7822936,20061.4,65740,225.9,410.73,0.722,-1.2,93.59,90.2,-3.6,0.09,-0.21,-60.1,489.9,-37.8,54.4,307.1,19.5,230.3,58.2,31.6,162.3,69
66801,15,35.0671289,-111.7799564,20060,65732,226,411.12,0.723,-1,93.5,90.2,-3.5,0.14,-0.12,-60,489.9,-37.7,54.5,307.6,19.2,230.9,58.2,31.7,162.3,69.1
66802,15,35.0671229,-111.7776193,20058.6,65722,225.9,411.12,0.723,-0.7,93.43,90.2,-3.4,0.36,-0.13,-60.2,489.4,-37.9,54.5,306.7,19,231.2,58.2,31.6,162.3,69
66803,15,35.0671169,-111.7749383,20057.4,65717,225.8,411.12,0.723,-0.4,93.41,90.2,-3.4,0.43,-0.26,-60.2,489.4,-37.9,54.5,305.6,18.8,231.2,58.2,31.5,162.3,69
66804,15,35.0671118,-111.772596,20056.5,65712,225.8,410.54,0.722,0,93.41,90.2,-3.4,0.55,-0.28,-60.4,488.9,-38.2,54.5,306.1,19,231.8,58.2,31.4,162.3,69
66805,15,35.0671059,-111.7702571,20056,65712,225.8,410.15,0.722,0.3,93.39,90.2,-3.4,0.63,-0.15,-60.1,489.6,-37.9,54.5,306.5,19.1,232.4,58.2,31.5,162.4,68.9
66806,15,35.0671001,-111.7675742,20055.8,65712,225.6,410.54,0.723,0.6,93.41,90.2,-3.4,0.66,-0.23,-60,489.9,-37.7,54.5,307.6,18.9,231.4,58.2,31.4,162.4,68.9
66807,15,35.0670944,-111.7652335,20056,65715,225.6,410.34,0.722,0.9,93.44,90.2,-3.4,0.78,-0.22,-60.1,489.6,-37.9,54.5,306.6,19,231.4,58.2,31.4,162.4,68.8
66808,15,35.0670887,-111.7625485,20056.6,65720,225.5,410.15,0.722,1.1,93.46,90.2,-3.4,0.81,-0.2,-60.4,488.9,-38.3,54.5,306.7,19.1,231.2,58.2,31.4,162.4,68.8
66809,15,35.0670832,-111.7602056,20057.4,65725,225.4,409.96,0.722,1.2,93.48,90.2,-3.4,0.88,-0.19,-60,489.9,-37.8,54.5,305.2,19.1,231.1,58.2,31.4,162.4,68.7
